96200873,2021-12-24,9c2805e46dc6486a8f0a8797d5f3be2b,86400000,2810,684,2126,2810,2810,2810,684,8500,10210,10215,10215,2021-12-24T08:00:00.0,2021-12-25T08:00:00.0,2021-12-24T00:00:00.0,2021-12-25T00:00:00.0,3129,890,4,52,150,10,true,true,false,false,false,false,false,0,96200873,2021-12-24,TOTAL,14,12,874,1440,52440,86400,AWAKE,56,55,843,976,50580,58560,ASLEEP,8,8,36180002,40,181,46,46,1640419200000,87,501,65,27431,4740,25320,3900,2040,2280,420,87,70,63,-2870,4080,120,3780,1560,2100,420,96200873,2021-12-24,31,32,1,HIGHEST,100,MEASURED,2021-12-24T12:03:00.0,LOWEST,68,MEASURED,2021-12-24T18:02:00.0,MOSTRECENT,68,MEASURED,2021-12-24T18:31:00.0,41,180,61,431,464,30301,25200,27840,,,,,31,2,660,120,1860,480,180,,
96200873,2021-12-25,c701784a4ffa46cfa845fb8775fb0742,86400000,2126,0,2126,2126,2126,2126,0,0,10040,0,0,2021-12-25T08:00:00.0,2021-12-26T08:00:00.0,2021-12-25T00:00:00.0,2021-12-26T00:00:00.0,0,0,0,0,150,10,true,false,false,false,false,false,false,0,96200873,2021-12-25,TOTAL,-1,-1,1440,1440,86400,86400,AWAKE,-1,-1,1440,1440,86400,86400,ASLEEP,-2,-2,2640002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96200873,2021-12-26,df917116a7d540eab203f9d24d46ceae,86400000,2126,0,2126,2126,2126,2126,0,0,10040,0,0,2021-12-26T08:00:00.0,2021-12-27T08:00:00.0,2021-12-26T00:00:00.0,2021-12-27T00:00:00.0,0,0,0,0,150,10,true,false,false,false,false,false,false,0,96200873,2021-12-26,TOTAL,-1,-1,1440,1440,86400,86400,AWAKE,-1,-1,1440,1440,86400,86400,ASLEEP,-2,-2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96200873,2021-12-27,a40f41a85a394e99924aa6130a7fb5aa,86400000,2639,513,2126,2639,2639,2639,513,6884,10040,7753,7753,2021-12-27T08:00:00.0,2021-12-28T08:00:00.0,2021-12-27T00:00:00.0,2021-12-28T00:00:00.0,2250,2000,2,34,150,10,true,true,false,false,false,false,false,0,96200873,2021-12-27,TOTAL,52,49,672,1439,40320,86340,AWAKE,52,49,672,1439,40320,86340,ASLEEP,-2,-2,35040002,49,172,47,53,1640678400000,97,684,83,-22353,36060,4980,4980,13620,17700,4740,97,684,83,-22353,36060,4980,4980,13620,17700,4740,96200873,2021-12-27,8,53,1,HIGHEST,72,RESET,2021-12-27T17:01:00.0,LOWEST,24,MEASURED,2021-12-28T05:02:00.0,MOSTRECENT,27,MEASURED,2021-12-28T08:00:00.0,52,170,,,,,,,ENDOFDAY,27,MEASURED,2021-12-28T08:00:00.0,,,,,,,,,
96200873,2021-12-28,b2a1294d61d242a8be7d8010b5df5294,86400000,2727,601,2126,2727,2727,2727,601,7617,9410,8561,8561,2021-12-28T08:00:00.0,2021-12-29T08:00:00.0,2021-12-28T00:00:00.0,2021-12-29T00:00:00.0,2901,715,4,45,150,10,true,true,false,false,false,false,false,0,96200873,2021-12-28,TOTAL,17,13,783,1439,46980,86340,AWAKE,36,23,739,969,44340,58140,ASLEEP,10,10,35640002,39,179,47,47,1640764800000,89,587,69,28144,5760,29460,4140,1620,2520,1620,89,163,67,1522,4860,4920,4020,900,2340,1620,96200873,2021-12-28,85,40,1,HIGHEST,95,MEASURED,2021-12-28T15:49:00.0,LOWEST,27,MEASURED,2021-12-28T08:01:00.0,MOSTRECENT,72,MEASURED,2021-12-28T20:35:00.0,40,176,63,424,470,26622,24540,28200,,,,,44,2,900,120,2640,720,180,,
96200873,2021-12-29,211fbd82c56a44948fdaaa27486cab26,86400000,2675,549,2126,2675,2675,2675,549,8202,9070,9416,9416,2021-12-29T08:00:00.0,2021-12-30T08:00:00.0,2021-12-29T00:00:00.0,2021-12-30T00:00:00.0,2760,2125,6,43,150,10,true,true,false,false,false,false,false,0,96200873,2021-12-29,TOTAL,34,25,577,1439,34620,86340,AWAKE,34,25,577,1439,34620,86340,ASLEEP,-2,-2,31380002,48,174,50,57,1640851200000,91,764,98,-881,27060,18780,5880,16260,10080,720,91,764,98,-881,27060,18780,5880,16260,10080,720,96200873,2021-12-29,29,44,1,HIGHEST,79,RESET,2021-12-29T16:00:00.0,LOWEST,41,MEASURED,2021-12-30T01:40:00.0,MOSTRECENT,64,MEASURED,2021-12-30T08:00:00.0,49,172,,,,,,,ENDOFDAY,64,MEASURED,2021-12-30T08:00:00.0,,,,,,,,,
96200873,2021-12-30,de8e3f8be88b46df8e716d2fde106c5c,86400000,2723,597,2126,2723,2723,2723,597,7240,8900,8543,8543,2021-12-30T08:00:00.0,2021-12-31T08:00:00.0,2021-12-30T00:00:00.0,2021-12-31T00:00:00.0,3060,960,7,44,150,10,true,true,false,false,false,false,false,0,96200873,2021-12-30,TOTAL,17,14,13,1438,780,86280,AWAKE,50,46,7,1047,420,62820,ASLEEP,10,10,31860002,41,177,50,48,1640937600000,87,463,962,20724,4680,23100,57720,2280,1680,720,87,79,961,-2325,3960,780,57660,1680,1560,720,96200873,2021-12-30,37,30,1,HIGHEST,100,MEASURED,2021-12-30T13:37:00.0,LOWEST,64,MEASURED,2021-12-30T08:01:00.0,MOSTRECENT,71,MEASURED,2021-12-30T17:02:00.0,42,174,61,384,391,23049,22320,23460,,,,,6,1,720,60,360,600,120,,
96200873,2021-12-31,cd783d1769f145389417bd4a8aed00be,86400000,2645,519,2126,2645,2645,2645,519,7113,8570,8158,8158,2021-12-31T08:00:00.0,2022-01-01T08:00:00.0,2021-12-31T00:00:00.0,2022-01-01T00:00:00.0,2700,120,2,45,150,10,true,true,false,false,false,false,false,0,96200873,2021-12-31,TOTAL,22,19,905,1439,54300,86340,AWAKE,22,19,905,1439,54300,86340,ASLEEP,-2,-2,31980002,61,174,,,,48,4,530,105,60,180,31800,60,,,48,4,530,105,60,180,31800,60,,,96200873,2021-12-31,0,14,1,HIGHEST,78,RESET,2021-12-31T16:01:00.0,LOWEST,64,MEASURED,2021-12-31T16:53:00.0,MOSTRECENT,64,MEASURED,2021-12-31T16:59:00.0,65,171,,,,,,,,,,,,,,,,,,,
96200873,2022-01-01,0caa369a08364feea94ca24c0dbefd8a,86400000,2749,623,2126,2749,2749,2749,623,7965,8280,9822,9822,2022-01-01T08:00:00.0,2022-01-02T08:00:00.0,2022-01-01T00:00:00.0,2022-01-02T00:00:00.0,2983,60,1,48,150,10,true,true,false,false,false,false,false,0,96200873,2022-01-01,TOTAL,61,61,519,1439,31140,86340,AWAKE,61,61,519,1439,31140,86340,ASLEEP,-2,-2,34260002,72,180,,,,61,1,919,-48,60,,55140,,60,,61,1,919,-48,60,,55140,,60,,96200873,2022-01-01,0,15,1,HIGHEST,75,RESET,2022-01-01T16:39:00.0,LOWEST,60,MEASURED,2022-01-01T17:30:00.0,MOSTRECENT,60,MEASURED,2022-01-01T17:36:00.0,72,178,,,,,,,,,,,,,,,,,,,
96200873,2022-01-02,fdaad3bbd9184be6b6bf14b873b1f06e,86400000,2126,0,2126,2126,2126,2126,0,0,8220,0,0,2022-01-02T08:00:00.0,2022-01-03T08:00:00.0,2022-01-02T00:00:00.0,2022-01-03T00:00:00.0,0,0,0,0,150,10,true,false,false,false,false,false,false,0,96200873,2022-01-02,TOTAL,-1,-1,905,1440,54300,86400,AWAKE,-1,-1,905,1440,54300,86400,ASLEEP,-2,-2,5520002,,,,,,,,535,,,,32100,,,,,,535,,,,32100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96200873,2022-01-03,02f2ac862d014ad18674e35b8461976c,86400000,3010,884,2126,3010,3010,3010,884,12759,8220,13842,13842,2022-01-03T08:00:00.0,2022-01-04T08:00:00.0,2022-01-03T00:00:00.0,2022-01-04T00:00:00.0,3464,5970,3,47,150,10,true,true,false,false,false,false,false,0,96200873,2022-01-03,TOTAL,34,25,495,1439,29700,86340,AWAKE,40,33,486,1240,29160,74400,ASLEEP,16,16,56580003,47,177,52,54,1641283200000,93,786,158,913,24540,22620,9480,10920,11700,1920,93,596,158,-6449,23940,11820,9480,10560,11460,1920,96200873,2022-01-03,37,62,1,HIGHEST,83,RESET,2022-01-03T14:38:00.0,LOWEST,33,MEASURED,2022-01-04T03:35:00.0,MOSTRECENT,58,MEASURED,2022-01-04T08:00:00.0,48,177,66,190,199,7362,10800,11940,ENDOFDAY,36,MEASURED,2022-01-04T04:42:00.0,9,,600,,540,360,240,,
96200873,2022-01-04,446e930637ed4434bae2907e94de28e1,86400000,2822,702,2120,2822,2822,2822,702,10071,8680,12419,12419,2022-01-04T08:00:00.0,2022-01-05T08:00:00.0,2022-01-04T00:00:00.0,2022-01-05T00:00:00.0,4185,1485,0,52,150,10,true,true,false,false,false,false,false,0,96200873,2022-01-04,TOTAL,31,21,686,1437,41160,86220,AWAKE,53,49,683,1099,40980,65940,ASLEEP,9,9,47280002,42,176,52,47,1641369600000,91,660,91,10647,16260,23340,5460,4320,9480,2460,91,329,87,-10544,16080,3660,5220,4320,9300,2460,96200873,2022-01-04,46,62,1,HIGHEST,100,MEASURED,2022-01-04T13:30:00.0,LOWEST,42,MEASURED,2022-01-04T21:06:00.0,MOSTRECENT,42,MEASURED,2022-01-04T21:13:00.0,43,173,71,331,338,21191,19680,20280,,,,,3,4,180,240,180,,180,,
96200873,2022-01-05,17ffa267ad9a495aacf2b1b422610eaa,86400000,2844,724,2120,2844,2844,2844,724,11262,8960,12633,12633,2022-01-05T08:00:00.0,2022-01-06T08:00:00.0,2022-01-05T00:00:00.0,2022-01-06T00:00:00.0,3300,2865,6,47,150,10,true,true,false,false,false,false,false,0,96200873,2022-01-05,TOTAL,26,20,1068,1439,64080,86340,AWAKE,26,20,1068,1439,64080,86340,ASLEEP,-2,-2,57420002,44,190,52,57,1641456000000,90,264,107,5815,5700,10140,6420,2760,2400,540,90,264,107,5815,5700,10140,6420,2760,2400,540,96200873,2022-01-05,20,36,1,HIGHEST,77,MEASURED,2022-01-05T21:45:00.0,LOWEST,54,MEASURED,2022-01-05T23:58:00.0,MOSTRECENT,54,MEASURED,2022-01-06T00:26:00.0,47,180,,,,,,,,,,,,,,,,,,,
96200873,2022-01-06,846499eb47814447a59475e5a4d02a3b,86400000,2773,653,2120,2773,2773,2773,653,10256,9420,11457,11457,2022-01-06T08:00:00.0,2022-01-07T08:00:00.0,2022-01-06T00:00:00.0,2022-01-07T00:00:00.0,3311,3524,6,40,150,10,true,true,false,false,false,false,false,0,96200873,2022-01-06,TOTAL,31,24,921,1436,55260,86160,AWAKE,31,24,921,1436,55260,86160,ASLEEP,-2,-2,56160002,46,191,55,61,1641542400000,88,412,103,2641,12720,12000,6180,8160,3960,600,88,412,103,2641,12720,12000,6180,8160,3960,600,96200873,2022-01-06,13,42,1,HIGHEST,79,RESET,2022-01-06T14:02:00.0,LOWEST,50,MEASURED,2022-01-06T23:35:00.0,MOSTRECENT,50,MEASURED,2022-01-06T23:56:00.0,53,189,,,,,,,,,,,,,,,,,,,
96200873,2022-01-07,ab09a537bbd043e6b49b1ccb2b7f8494,86400000,2692,572,2120,2692,2692,2692,572,9669,9590,10528,10528,2022-01-07T08:00:00.0,2022-01-08T08:00:00.0,2022-01-07T00:00:00.0,2022-01-08T00:00:00.0,3079,4850,4,32,150,10,true,true,false,false,false,false,false,0,96200873,2022-01-07,TOTAL,23,19,509,1439,30540,86340,AWAKE,27,21,497,1232,29820,73920,ASLEEP,12,12,71700002,42,189,55,54,1641628800000,87,814,116,21467,15960,32880,6960,9840,5820,300,87,619,116,10923,15540,21600,6960,9420,5820,300,96200873,2022-01-07,54,45,1,HIGHEST,88,MEASURED,2022-01-08T07:59:00.0,LOWEST,55,MEASURED,2022-01-08T01:39:00.0,MOSTRECENT,88,MEASURED,2022-01-08T08:00:00.0,46,182,42,195,207,10544,11280,12420,ENDOFDAY,68,MEASURED,2022-01-08T04:34:00.0,12,,420,,720,420,,,
96200873,2022-01-08,a319c739d651472cbd20be2230373a1b,86400000,2694,574,2120,2694,2694,2694,574,6923,9610,8771,8771,2022-01-08T08:00:00.0,2022-01-09T08:00:00.0,2022-01-08T00:00:00.0,2022-01-09T00:00:00.0,2454,1101,5,42,150,10,true,true,false,false,false,false,false,0,96200873,2022-01-08,TOTAL,15,12,837,1438,50220,86280,AWAKE,68,67,823,938,49380,56280,ASLEEP,9,9,36660002,40,190,53,45,1641715200000,92,543,58,28014,4080,28500,3480,540,2700,840,92,59,56,-3358,3540,,3360,180,2520,840,96200873,2022-01-08,13,31,1,HIGHEST,100,MEASURED,2022-01-08T10:19:00.0,LOWEST,70,MEASURED,2022-01-08T18:10:00.0,MOSTRECENT,70,MEASURED,2022-01-08T18:39:00.0,41,184,62,484,500,31372,28500,30000,,,,,14,2,540,120,840,360,180,,
96200873,2022-01-09,523f2a63ded64c0aad0dfef28b6b646a,86400000,2120,0,2120,2120,2120,2120,0,0,9350,0,0,2022-01-09T08:00:00.0,2022-01-10T08:00:00.0,2022-01-09T00:00:00.0,2022-01-10T00:00:00.0,0,0,0,0,150,10,true,false,false,false,false,false,false,0,96200873,2022-01-09,TOTAL,-1,-1,1440,1440,86400,86400,AWAKE,-1,-1,1440,1440,86400,86400,ASLEEP,-2,-2,7920002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96200873,2022-01-10,6cdf36eb656a4580a0d25b8ea381a44c,86400000,2903,783,2120,2903,2903,2903,783,11587,9350,13295,13295,2022-01-10T08:00:00.0,2022-01-11T08:00:00.0,2022-01-10T00:00:00.0,2022-01-11T00:00:00.0,3165,4095,9,45,150,10,true,true,false,false,false,false,false,0,96200873,2022-01-10,TOTAL,18,15,945,1439,56700,86340,AWAKE,18,15,945,1439,56700,86340,ASLEEP,-2,-2,56400002,38,186,53,53,1641888000000,84,376,118,14875,4320,18240,7080,2640,1500,180,84,376,118,14875,4320,18240,7080,2640,1500,180,96200873,2022-01-10,25,36,1,HIGHEST,93,MEASURED,2022-01-10T21:25:00.0,LOWEST,74,MEASURED,2022-01-10T23:41:00.0,MOSTRECENT,74,MEASURED,2022-01-11T00:05:00.0,41,184,,,,,,,,,,,,,,,,,,,
96200873,2022-01-11,03ab91464c1145d7b5ac042db80bc754,86400000,2829,709,2120,2829,2829,2829,709,12050,9580,13623,13623,2022-01-11T08:00:00.0,2022-01-12T08:00:00.0,2022-01-11T00:00:00.0,2022-01-12T00:00:00.0,3495,4485,2,50,150,10,true,true,false,false,false,false,false,0,96200873,2022-01-11,TOTAL,23,19,504,1438,30240,86280,AWAKE,27,21,499,1270,29940,76200,ASLEEP,11,11,56640002,42,171,53,50,1641974400000,92,791,143,20553,14220,33240,8580,8460,4800,960,92,628,143,11297,14220,23460,8580,8460,4800,960,96200873,2022-01-11,56,49,1,HIGHEST,86,MODELED,2022-01-12T08:00:00.0,LOWEST,56,MEASURED,2022-01-12T02:43:00.0,MOSTRECENT,86,MODELED,2022-01-12T08:00:00.0,43,170,24,163,168,9256,9780,10080,ENDOFDAY,65,MEASURED,2022-01-12T05:13:00.0,5,,,,300,,,,
96200873,2022-01-12,807bb156eb4b4ac188872b1c00353958,86400000,2897,777,2120,2897,2897,2897,777,11815,10080,13625,13625,2022-01-12T08:00:00.0,2022-01-13T08:00:00.0,2022-01-12T00:00:00.0,2022-01-13T00:00:00.0,3540,4230,5,52,150,10,true,true,false,false,false,false,false,0,96200873,2022-01-12,TOTAL,28,21,564,1438,33840,86280,AWAKE,43,39,557,1104,33420,66240,ASLEEP,8,9,56640002,38,190,52,46,1642060800000,88,740,134,14198,19860,24540,8040,10560,7980,1320,88,415,132,-7737,19740,5160,7920,10500,7920,1320,96200873,2022-01-12,18,61,1,HIGHEST,100,MEASURED,2022-01-12T10:18:00.0,LOWEST,43,MEASURED,2022-01-12T23:42:00.0,MOSTRECENT,43,MEASURED,2022-01-13T00:14:00.0,40,187,68,325,334,21935,19380,20040,,,,,7,2,120,120,420,60,60,,
96200873,2022-01-13,4aa03dc4fdd44db79414e441c4110844,86400000,2869,749,2120,2869,2869,2869,749,11902,10430,13447,13447,2022-01-13T08:00:00.0,2022-01-14T08:00:00.0,2022-01-13T00:00:00.0,2022-01-14T00:00:00.0,3195,4670,4,46,150,10,true,true,false,false,false,false,false,0,96200873,2022-01-13,TOTAL,20,17,563,1437,33780,86220,AWAKE,22,18,556,1237,33360,74220,ASLEEP,15,14,56700002,41,178,50,51,1642147200000,84,737,137,26081,11340,32880,8220,6480,4560,300,84,544,137,17024,10140,22500,8220,6060,3780,300,96200873,2022-01-13,58,54,1,HIGHEST,94,MEASURED,2022-01-13T19:51:00.0,LOWEST,64,MEASURED,2022-01-14T01:24:00.0,MOSTRECENT,85,MEASURED,2022-01-14T08:00:00.0,43,174,73,193,200,9057,10380,12000,ENDOFDAY,69,MEASURED,2022-01-14T04:41:00.0,7,,1200,,420,420,780,,
96200873,2022-01-14,2c99836e1c4f45caa1c23f3d3de729a3,86400000,2857,737,2120,2857,2857,2857,737,11808,10730,13332,13332,2022-01-14T08:00:00.0,2022-01-15T08:00:00.0,2022-01-14T00:00:00.0,2022-01-15T00:00:00.0,3000,4925,6,45,150,10,true,true,false,false,false,false,false,0,96200873,2022-01-14,TOTAL,26,19,136,1436,8160,86160,AWAKE,41,34,134,1105,8040,66300,ASLEEP,6,6,70800002,40,189,49,46,1642233600000,91,746,554,20061,17400,27360,33240,8100,7920,1380,91,419,552,-4964,17280,7860,33120,7980,7920,1380,96200873,2022-01-14,31,67,1,HIGHEST,100,MEASURED,2022-01-14T10:14:00.0,LOWEST,49,MEASURED,2022-01-14T23:40:00.0,MOSTRECENT,49,MEASURED,2022-01-15T00:07:00.0,41,183,43,327,331,25025,19500,19860,,,,,2,2,120,120,120,120,,,
96200873,2022-01-15,f2ae7e512584461e984f7604d61cfc14,86400000,2927,807,2120,2927,2927,2927,807,12531,10950,14025,14025,2022-01-15T08:00:00.0,2022-01-16T08:00:00.0,2022-01-15T00:00:00.0,2022-01-16T00:00:00.0,3285,4955,8,47,150,10,true,true,false,false,false,false,false,0,96200873,2022-01-15,TOTAL,26,20,71,1437,4260,86220,AWAKE,29,22,68,1286,4080,77160,ASLEEP,12,13,52560002,40,188,49,49,1642320000000,87,725,641,16024,14520,28980,38460,6360,7140,1020,87,578,640,8478,14400,20280,38400,6360,7020,1020,96200873,2022-01-15,58,47,1,HIGHEST,88,MEASURED,2022-01-16T07:47:00.0,LOWEST,44,MEASURED,2022-01-15T22:50:00.0,MOSTRECENT,87,MEASURED,2022-01-16T08:00:00.0,43,187,63,147,151,7546,8700,9060,ENDOFDAY,74,MEASURED,2022-01-16T05:30:00.0,3,1,120,60,180,,120,,
96200873,2022-01-16,9798b069c2ff46fb981f7e9fd0430a44,86400000,2716,596,2120,2716,2716,2716,596,19142,11270,15689,15689,2022-01-16T08:00:00.0,2022-01-17T08:00:00.0,2022-01-16T00:00:00.0,2022-01-17T00:00:00.0,2145,13530,0,0,150,10,true,false,false,false,false,false,false,0,96200873,2022-01-16,TOTAL,25,18,83,1439,4980,86340,AWAKE,48,42,80,992,4800,59520,ASLEEP,7,8,70140002,37,141,49,45,1642406400000,95,775,581,23844,15240,31260,34860,5460,7500,2280,95,331,581,-7674,14940,4920,34860,5160,7500,2280,96200873,2022-01-16,17,65,1,HIGHEST,100,MEASURED,2022-01-16T10:42:00.0,LOWEST,39,MEASURED,2022-01-17T02:26:00.0,MOSTRECENT,39,MEASURED,2022-01-17T02:35:00.0,38,130,49,444,447,31518,26340,26820,,,,,3,,300,,180,300,,,
96200873,2022-01-17,72d9b2b035394072abdbb71b02a13c51,86400000,2966,846,2120,2966,2966,2966,846,12880,12850,14660,14660,2022-01-17T08:00:00.0,2022-01-18T08:00:00.0,2022-01-17T00:00:00.0,2022-01-18T00:00:00.0,3665,3675,1,56,150,10,true,true,false,false,false,false,false,0,96200873,2022-01-17,TOTAL,22,18,321,1436,19260,86160,AWAKE,22,18,321,1436,19260,86160,ASLEEP,-2,-2,52200002,41,177,48,51,1642492800000,84,453,662,14143,7680,19500,39720,4020,3240,420,84,453,662,14143,7680,19500,39720,4020,3240,420,96200873,2022-01-17,43,42,1,HIGHEST,76,MEASURED,2022-01-18T02:25:00.0,LOWEST,50,MEASURED,2022-01-17T19:07:00.0,MOSTRECENT,75,MEASURED,2022-01-18T04:25:00.0,44,176,,,,,,,,,,,,,,,,,,,
96200873,2022-01-18,2874c46d5c33432eaea9c33d33c9fc9d,86400000,2939,819,2120,2939,2939,2939,819,11569,12860,13439,13439,2022-01-18T08:00:00.0,2022-01-19T08:00:00.0,2022-01-18T00:00:00.0,2022-01-19T00:00:00.0,3045,4805,9,47,150,10,true,true,false,false,false,false,false,0,96200873,2022-01-18,TOTAL,31,22,712,1439,42720,86340,AWAKE,31,22,712,1439,42720,86340,ASLEEP,-2,-2,58020002,41,189,49,52,1642579200000,92,593,134,8649,15840,19740,8040,5880,7320,2640,92,593,134,8649,15840,19740,8040,5880,7320,2640,96200873,2022-01-18,31,65,1,HIGHEST,100,MEASURED,2022-01-18T21:17:00.0,LOWEST,48,MEASURED,2022-01-19T03:32:00.0,MOSTRECENT,50,MEASURED,2022-01-19T04:29:00.0,44,187,,,,,,,,,,,,,,,,,,,
